"","CountyFIPS","County","Year","annual_COPD_deaths_per100000"
"2019",37193,"Wilkes",2002,"66.9"
"2020",37193,"Wilkes",2003,"79.2"
"2021",37193,"Wilkes",2004,"68.1"
"2022",37193,"Wilkes",2005,"69.9"
"2023",37193,"Wilkes",2006,"96.6"
"2024",37193,"Wilkes",2007,"87.1"
"2025",37193,"Wilkes",2008,"75.8"
"2026",37193,"Wilkes",2009,"70.0"
"2027",37193,"Wilkes",2010,"78.8"
"2028",37193,"Wilkes",2011,"84.9"
"2029",37193,"Wilkes",2012,"65.8"
"2030",37193,"Wilkes",2013,"104.4"
"2031",37193,"Wilkes",2014,"91.7"
"2032",37193,"Wilkes",2015,"88.6"
"2033",37193,"Wilkes",2016,"95.8"
"2034",37193,"Wilkes",2017,"110.7"
"2035",37193,"Wilkes",2018,"86.9"
"2036",37193,"Wilkes",2019,"125.5"
"2037",37193,"Wilkes",2020,"97.7"
"2038",37195,"Wilson",2000,"67.6"
"2039",37195,"Wilson",2001,"53.6"
"2040",37195,"Wilson",2002,"65.7"
"2041",37195,"Wilson",2003,"50.0"
"2042",37195,"Wilson",2004,"37.5"
"2043",37195,"Wilson",2005,"60.8"
"2044",37195,"Wilson",2006,"70.2"
"2045",37195,"Wilson",2007,"79.6"
"2046",37195,"Wilson",2008,"57.1"
"2047",37195,"Wilson",2009,"61.1"
"2048",37195,"Wilson",2010,"62.6"
"2049",37195,"Wilson",2011,"47.9"
"2050",37195,"Wilson",2012,"58.9"
"2051",37195,"Wilson",2013,"58.0"
"2052",37195,"Wilson",2014,"44.3"
"2053",37195,"Wilson",2015,"44.3"
"2054",37195,"Wilson",2016,"60.1"
"2055",37195,"Wilson",2017,"64.2"
"2056",37195,"Wilson",2018,"76.4"
"2057",37195,"Wilson",2019,"69.3"
"2058",37195,"Wilson",2020,"50.6"
"2059",37197,"Yadkin",2000,"55.1"
"2060",37197,"Yadkin",2001,"63.8"
"2061",37197,"Yadkin",2002,"60.4"
"2062",37197,"Yadkin",2003,"98.4"
"2063",37197,"Yadkin",2004,"65.5"
"2064",37197,"Yadkin",2005,"97.4"
"2065",37197,"Yadkin",2006,"106.6"
"2066",37197,"Yadkin",2007,"119.6"
"2067",37197,"Yadkin",2008,"61.9"
"2068",37197,"Yadkin",2009,"104.2"
"2069",37197,"Yadkin",2010,"110.8"
"2070",37197,"Yadkin",2011,"72.5"
"2071",37197,"Yadkin",2012,"83.3"
"2072",37197,"Yadkin",2013,"105.9"
"2073",37197,"Yadkin",2014,"80.1"
"2074",37197,"Yadkin",2015,"76.1"
"2075",37197,"Yadkin",2016,"70.2"
"2076",37197,"Yadkin",2017,"135.7"
"2077",37197,"Yadkin",2018,"80.1"
"2078",37197,"Yadkin",2019,"84.3"
"2079",37197,"Yadkin",2020,"78.6"
"2080",37199,"Yancey",2000,"61.6"
"2081",37199,"Yancey",2001,"Suppressed"
"2082",37199,"Yancey",2002,"94.8"
"2083",37199,"Yancey",2003,"78.4"
"2084",37199,"Yancey",2004,"68.8"
"2085",37199,"Yancey",2005,"98.1"
"2086",37199,"Yancey",2006,"93.9"
"2087",37199,"Yancey",2007,"85.4"
"2088",37199,"Yancey",2008,"73.9"
"2089",37199,"Yancey",2009,"76.0"
"2090",37199,"Yancey",2010,"85.2"
"2091",37199,"Yancey",2011,"110.9"
"2092",37199,"Yancey",2012,"86.2"
"2093",37199,"Yancey",2013,"101.1"
"2094",37199,"Yancey",2014,"88.1"
"2095",37199,"Yancey",2015,"55.8"
"2096",37199,"Yancey",2016,"132.1"
"2097",37199,"Yancey",2017,"94.1"
"2098",37199,"Yancey",2018,"75.0"
"2099",37199,"Yancey",2019,"88.7"
"2100",37199,"Yancey",2020,"53.4"
